latitude,longitude,scientificname,occurrenceRemarks,Year
53.567, -112.841,Adalia bipunctata,Note,2012
53.5, -107.3,Adalia bipunctata,Note,2012
40.0149856, -105.27054,Adalia bipunctata,Note,2012
39.737567, -104.98471,Adalia bipunctata,Note,2012
40.058094, -105.195154,Adalia bipunctata,Note,2012
39.645998, -104.90986,Adalia bipunctata,Note,2012
39.5444444, -104.96805,Adalia bipunctata,Note,2012
39.7294319, -104.83191,Adalia bipunctata,Note,2012
39.730087, -104.85513,Adalia bipunctata,Note,2012
39.65, -104.99,Adalia bipunctata,Note,2012
39.8961821, -104.98114,Adalia bipunctata,Note,2012
40.0115393, -105.08812,Adalia bipunctata,Note,2012
39.6951699, -104.91625,Adalia bipunctata,Note,2012
39.7047095, -105.08137,Adalia bipunctata,Note,2012
39.804535, -105.08777,Adalia bipunctata,Note,2012
49.11, -113.82,Adalia bipunctata,Note,2012
53.57, -112.84,Adalia bipunctata,Note,2012
48.9835812, -97.548901,Adalia bipunctata,Note,2012
35.6, -105.9,Adalia bipunctata,Note,2012
42.1521826, -120.53271,Adalia bipunctata,Note,2012
40.190991, -105.120228,Adalia bipunctata,Note,2013
40.3927497, -105.07392,Adalia bipunctata,Note,2013
42.719722747802734, -103.13543701171876,Adalia bipunctata,Note,2013
51.03339, -114.15614,Adalia bipunctata,Note,2013
42.1890716, -120.34597,Adalia bipunctata,Note,2013
45.637299, -118.817308,Adalia bipunctata,Note,2013
39.5437393, -104.94634,Adalia bipunctata,Note,2013
40.0157394, -105.27924,Adalia bipunctata,Note,2013
34.3206055, -111.08961,Adalia bipunctata,Note,2013
40.612365, -120.720234,Adalia bipunctata,Note,2013
38.2990303, -111.41998,Adalia bipunctata,Note,2013
43.4920005, -112.04199,Adalia bipunctata,Note,2013
53.2248992, -106.37999,Adalia bipunctata,Note,2014
50.4660987, -104.62699,Adalia bipunctata,Note,2014
51.0452194, -114.06301,Adalia bipunctata,Note,2014
49.1245778, -66.489286,Adalia bipunctata,Note,2014
53.2547988, -132.08399,Adalia bipunctata,Note,2014
40.6260986, -111.85555,Adalia bipunctata,Note,2014
47.666125, -117.404417,Adalia bipunctata,Note,2014
47.6572608, -117.41227,Adalia bipunctata,Note,2014
47.6984, -117.419,Adalia bipunctata,Note,2014
39.7584495, -105.08049,Adalia bipunctata,Note,2014
38.8417663, -104.84572,Adalia bipunctata,Note,2014
40.3062095, -105.07916,Adalia bipunctata,Note,2014
39.7109184, -105.08206,Adalia bipunctata,Note,2014
39.7400093, -104.9923,Adalia bipunctata,Note,2014
40.073769, -105.18089,Adalia bipunctata,Note,2014
39.7714, -105.1008,Adalia bipunctata,Note,2014
50.4910617539, -104.610135331,Adalia bipunctata,Note,2014
50.4909188412, -104.609918072,Adalia bipunctata,Note,2014
53.71, -111.74,Adalia bipunctata,Note,2015
52.44, -109.15,Adalia bipunctata,Note,2015
52.0, -106.98,Adalia bipunctata,Note,2015
51.09, -113.94,Adalia bipunctata,Note,2015
53.52, -113.32,Adalia bipunctata,Note,2015
47.666738, -117.40517,Adalia bipunctata,Note,2015
50.44, -100.59,Adalia bipunctata,Note,2015
32.89885, -107.8235,Adalia bipunctata,Note,2015
36.413253, -105.568646,Adalia bipunctata,Note,2015
35.690294, -105.888138,Adalia bipunctata,Note,2015
36.527237, -105.648564,Adalia bipunctata,Note,2015
35.588826, -106.007134,Adalia bipunctata,Note,2015
37.2551002, -119.61752,Adalia bipunctata,Note,2015
39.274961, -120.120532,Adalia bipunctata,Note,2015
39.7584495, -105.08049,Adalia bipunctata,Note,2015
38.8334312, -104.8218,Adalia bipunctata,Note,2015
40.186856, -105.14964,Adalia bipunctata,Note,2015
42.5332908, -114.29956,Adalia bipunctata,Note,2015
47.66663, -117.406331,Adalia bipunctata,Note,2015
52.444, -109.153,Adalia bipunctata,Note,2015
52.003, -106.977,Adalia bipunctata,Note,2015
52.0, -106.97,Adalia bipunctata,Note,2015
54.08000183105469, -122.9800033569336,Adalia bipunctata,Note,2015
54.085, -122.988,Adalia bipunctata,Note,2015
54.08, -122.98,Adalia bipunctata,Note,2015
52.43999862670898, -109.1500015258789,Adalia bipunctata,Note,2015
52.0, -106.97000122070312,Adalia bipunctata,Note,2015
51.0927, -113.942,Adalia bipunctata,Note,2015
50.43000030517578, -100.58999633789062,Adalia bipunctata,Note,2015
50.438, -100.591,Adalia bipunctata,Note,2015
50.43, -100.59,Adalia bipunctata,Note,2015
53.7104, -111.744,Adalia bipunctata,Note,2015
53.52, -113.321,Adalia bipunctata,Note,2015
51.09000015258789, -113.94000244140624,Adalia bipunctata,Note,2015
51.0452194, -114.06301,Adalia bipunctata,Note,2015
51.092054, -114.20981,Adalia bipunctata,Note,2015
53.5, -113.4800033569336,Adalia bipunctata,Note,2015
53.52000045776367, -113.31999969482422,Adalia bipunctata,Note,2015
53.508, -113.486,Adalia bipunctata,Note,2015
53.5, -113.48,Adalia bipunctata,Note,2015
53.709999084472656, -111.73999786376952,Adalia bipunctata,Note,2015
53.3558583333, -117.8605716667,Adalia bipunctata,Note,2015
51.05011, -114.08529,Adalia bipunctata,Note,2015
47.654348, -122.292222,Adalia bipunctata,Note,2015
50.49109171, -104.61020064,Adalia bipunctata,Note,2015
50.92, -114.09,Adalia bipunctata,Note,2016
50.4660987, -104.62699,Adalia bipunctata,Note,2016
44.9762583333, -110.6989216667,Adalia bipunctata,Note,2016
39.808699, -75.927092,Adalia bipunctata,Note,2016
45.861905, -120.956947,Adalia bipunctata,Note,2016
50.90999984741211, -114.08000183105467,Adalia bipunctata,Note,2016
50.91, -114.08,Adalia bipunctata,Note,2016
53.8810997, -112.33699,Adalia bipunctata,Note,2016
51.0452194, -114.06301,Adalia bipunctata,Note,2016
50.9182, -114.089,Adalia bipunctata,Note,2016
39.732218, -104.963182,Adalia bipunctata,Note,2016
53.3909080161, -108.961375057,Adalia bipunctata,Note,2016
49.6773133333, -112.8606116667,Adalia bipunctata,Note,2016
53.25507, -132.0748888333,Adalia bipunctata,Note,2016
50.91999816894531, -114.08999633789062,Adalia bipunctata,Note,2016
41.8017747991, -120.2064800333,Adalia bipunctata,Note,2016
37.561404, -118.68068,Adalia bipunctata,Note,2016
39.73221969604492, -104.9631805419922,Adalia bipunctata,Note,2016
39.5437393, -104.94634,Adalia bipunctata,Note,2016
38.8334312, -104.8218,Adalia bipunctata,Note,2016
46.9273986, -117.6847,Adalia bipunctata,Note,2016
39.2758053937, -120.1216442583,Adalia bipunctata,Note,2017
39.3058773, -122.7128433,Adalia bipunctata,Note,2017
50.4911158, -104.61025766,Adalia bipunctata,Note,2017
48.414725, -68.623238,Adalia bipunctata,Note,2017
41.52736, -120.790625,Adalia bipunctata,Note,2017
39.187495, -122.152389,Adalia bipunctata,Note,2017
50.4421043583, -104.6229242721,Adalia bipunctata,Note,2017
40.058094, -105.195154,Adalia bipunctata,Note,2017
50.4416283333, -104.6225133333,Adalia bipunctata,Note,2017
50.4413633333, -104.6202383333,Adalia bipunctata,Note,2017
47.6274216667, -117.5364216667,Adalia bipunctata,Note,2017
50.4391965892, -104.6173550628,Adalia bipunctata,Note,2017
50.442, -104.6228716667,Adalia bipunctata,Note,2017
50.4420133333, -104.6229783333,Adalia bipunctata,Note,2017
52.8728957284, -118.0836791977,Adalia bipunctata,Note,2017
45.321468, -79.232141,Adalia bipunctata,Note,2017
40.7427484708, -109.0041292148,Adalia bipunctata,Note,2017
40.0157394, -105.27924,Adalia bipunctata,Note,2017
39.6050189878, -105.0836583875,Adalia bipunctata,Note,2017
43.6076087, -116.19339,Adalia bipunctata,Note,2017
50.4419917371, -104.6228397979,Adalia bipunctata,Note,2017
40.4053510402, -105.0969192021,Adalia bipunctata,Note,2017
35.378973, -111.786404,Adalia bipunctata,Note,2017
41.1829916667, -73.68708,Adalia bipunctata,Note,2017
42.9370803, -75.610694,Adalia bipunctata,Note,2017
45.325011, -118.031311,Adalia bipunctata,Note,2017
48.3757314361, -89.2858487295,Adalia bipunctata,Note,2017
47.9127777, -97.041388,Adalia bipunctata,Note,2017
48.3757119137, -89.2861695334,Adalia bipunctata,Note,2017
50.9395817777, -113.9800751988,Adalia bipunctata,Note,2017
50.4419915226, -104.6228489509,Adalia bipunctata,Note,2018
50.9395682564, -113.9807082,Adalia bipunctata,Note,2018
41.4346156807, -111.9430160248,Adalia bipunctata,Note,2018
40.79074436, -111.91911586,Adalia bipunctata,Note,2018
41.595787, -112.480319,Adalia bipunctata,Note,2018
45.325011, -118.031311,Adalia bipunctata,Note,2018
47.6737058768, -117.347446382,Adalia bipunctata,Note,2018
50.4419914452, -104.6228521218,Adalia bipunctata,Note,2018
50.4201935399, -104.6342463009,Adalia bipunctata,Note,2018
51.1907533333, -114.4938716667,Adalia bipunctata,Note,2018
49.6523333333, -112.8706366667,Adalia bipunctata,Note,2018
51.1907283333, -114.4938966667,Adalia bipunctata,Note,2018
51.020825, -93.8237216667,Adalia bipunctata,Note,2018
47.2967036871, -101.6301790275,Adalia bipunctata,Note,2018
47.4481, -79.6334,Adalia bipunctata,Note,2018
50.4419848891, -104.6228063022,Adalia bipunctata,Note,2018
49.5147383561, -108.8266146179,Adalia bipunctata,Note,2018
45.2290083049, -111.253579734,Adalia bipunctata,Note,2018
45.2278473704, -111.2529637793,Adalia bipunctata,Note,2018
39.504699707, -119.9019622803,Adalia bipunctata,Note,2018
39.501966, -119.804814,Adalia bipunctata,Note,2018
35.0834218567, -106.6202598019,Adalia bipunctata,Note,2018
40.0052138833, -105.2450633333,Adalia bipunctata,Note,2018
39.6873654993, -104.9614805805,Adalia bipunctata,Note,2018
40.0322721667, -105.2390366667,Adalia bipunctata,Note,2018
39.728601731, -104.8907641451,Adalia bipunctata,Note,2018
39.6577033333, -104.9153833333,Adalia bipunctata,Note,2018
39.8272821808, -104.858751297,Adalia bipunctata,Note,2018
39.8276160452, -104.8588371277,Adalia bipunctata,Note,2018
39.98088, -105.2434216667,Adalia bipunctata,Note,2018
38.9407833333, -120.0589971667,Adalia bipunctata,Note,2018
47.296295, -101.6300366667,Adalia bipunctata,Note,2019
39.9349558504, -120.9150867756,Adalia bipunctata,Note,2019
36.3873333333, -105.585395,Adalia bipunctata,Note,2019
40.599117, -111.8475806,Adalia bipunctata,Note,2019
40.6098854622, -111.8519127006,Adalia bipunctata,Note,2019
40.5927273806, -111.8856536233,Adalia bipunctata,Note,2019
40.5771365023, -111.8336105347,Adalia bipunctata,Note,2019
39.5161332207, -119.8152319428,Adalia bipunctata,Note,2019
39.508305, -119.775895,Adalia bipunctata,Note,2019
39.5408366667, -119.8310783333,Adalia bipunctata,Note,2019
45.325011, -118.031311,Adalia bipunctata,Note,2019
40.2225446651, -105.0841668248,Adalia bipunctata,Note,2019
51.0448194444, -114.0387111111,Adalia bipunctata,Note,2019
51.0472, -114.0467138333,Adalia bipunctata,Note,2019
50.9617881775, -114.0053482056,Adalia bipunctata,Note,2019
46.4096908603, -80.1219020372,Adalia bipunctata,Note,2019
51.04591412, -114.03318522,Adalia bipunctata,Note,2019
51.0520515442, -114.1511306763,Adalia bipunctata,Note,2019
51.052936554, -114.1421508789,Adalia bipunctata,Note,2019
50.4497833333, -104.5553966667,Adalia bipunctata,Note,2019
50.44128, -104.62078,Adalia bipunctata,Note,2019
50.44222, -104.62303,Adalia bipunctata,Note,2019
52.4974084339, -103.533291214,Adalia bipunctata,Note,2019
44.2362545938, -76.4889617985,Adalia bipunctata,Note,2019
50.441975, -104.6231783333,Adalia bipunctata,Note,2019
51.1259920307, -114.1763922352,Adalia bipunctata,Note,2019
50.4749832153, -104.6429672241,Adalia bipunctata,Note,2019
50.4599576, -104.65208589,Adalia bipunctata,Note,2019
51.8319243521, -113.0104066059,Adalia bipunctata,Note,2019
50.4358872492, -104.6314037405,Adalia bipunctata,Note,2019
50.4420265236, -104.6231003293,Adalia bipunctata,Note,2019
51.0471992493, -114.0391769409,Adalia bipunctata,Note,2019
50.4916152954, -104.611328125,Adalia bipunctata,Note,2019
50.4719619751, -104.6499633789,Adalia bipunctata,Note,2019
47.3247716667, -79.4411866667,Adalia bipunctata,Note,2019
50.506815412, -104.6628342952,Adalia bipunctata,Note,2019
39.4509972222, -105.7295305556,Adalia bipunctata,Note,2019
53.8038072446, -123.0558745386,Adalia bipunctata,Note,2019
48.4711603192, -81.2799785659,Adalia bipunctata,Note,2019
52.0294665498, -106.7050860142,Adalia bipunctata,Note,2019
50.4393917229, -104.5911493152,Adalia bipunctata,Note,2019
43.5688523905, -116.1587304605,Adalia bipunctata,Note,2019
50.4381116667, -104.6244283333,Adalia bipunctata,Note,2019
51.155558419, -114.0883522083,Adalia bipunctata,Note,2019
50.9531231289, -114.1311785981,Adalia bipunctata,Note,2019
43.5603, -116.280069,Adalia bipunctata,Note,2019
43.5607628207, -116.66326673,Adalia bipunctata,Note,2019
48.6960522567, -122.9058169096,Adalia bipunctata,Note,2019
39.7113685608, -105.0824432373,Adalia bipunctata,Note,2019
39.65298, -105.1882383333,Adalia bipunctata,Note,2019
47.6657516667, -117.40642,Adalia bipunctata,Note,2019
39.9759533333, -105.1287166667,Adalia bipunctata,Note,2019
50.9852826246, -114.0568642016,Adalia bipunctata,Note,2020
51.0374320581, -114.0713193611,Adalia bipunctata,Note,2020
48.4452752839, -89.2792164093,Adalia bipunctata,Note,2020
48.9704378075, -123.7958920065,Adalia bipunctata,Note,2020
48.427775, -71.21645333,Adalia bipunctata,Note,2020
51.0643186389, -114.061977094,Adalia bipunctata,Note,2020
49.043696, -66.843818,Adalia bipunctata,Note,2020
53.4940691708, -113.5274100266,Adalia bipunctata,Note,2020
51.0851091975, -114.0613712225,Adalia bipunctata,Note,2020
53.2441274, -113.5280706,Adalia bipunctata,Note,2020
48.447204893, -89.2245825225,Adalia bipunctata,Note,2020
52.2464288687, -113.8204822865,Adalia bipunctata,Note,2020
51.0752183333, -114.0867716667,Adalia bipunctata,Note,2020
51.059316624, -114.0799199739,Adalia bipunctata,Note,2020
51.1359011256, -114.151124954,Adalia bipunctata,Note,2020
51.0613925918, -114.1481018914,Adalia bipunctata,Note,2020
50.97473667, -119.20780333,Adalia bipunctata,Note,2020
51.1452266146, -114.0773482562,Adalia bipunctata,Note,2020
49.5777438361, -101.6997728545,Adalia bipunctata,Note,2020
52.262472, -113.8174608,Adalia bipunctata,Note,2020
51.146480009, -114.1654600203,Adalia bipunctata,Note,2020
52.28276333, -113.81527,Adalia bipunctata,Note,2020
51.2025388889, -114.4693527778,Adalia bipunctata,Note,2020
50.912333, -113.953608,Adalia bipunctata,Note,2020
51.1353420603, -114.2156587931,Adalia bipunctata,Note,2020
53.2934445414, -112.4248971366,Adalia bipunctata,Note,2020
48.3816913064, -89.2573003471,Adalia bipunctata,Note,2020
53.5101151543, -113.4739847306,Adalia bipunctata,Note,2020
51.0235833333, -114.00365555,Adalia bipunctata,Note,2020
51.1067420576, -114.1750723061,Adalia bipunctata,Note,2020
50.9573261717, -122.5325823574,Adalia bipunctata,Note,2020
53.4582015748, -113.5171892541,Adalia bipunctata,Note,2020
51.0441706166, -114.0531012805,Adalia bipunctata,Note,2020
50.44196667, -104.62265,Adalia bipunctata,Note,2020
50.9743178, -114.0326618,Adalia bipunctata,Note,2020
51.0613037118, -114.0687431883,Adalia bipunctata,Note,2020
44.02612079, -116.93745917,Adalia bipunctata,Note,2020
51.0504445, -114.17023833,Adalia bipunctata,Note,2020
52.2817383333, -113.7788466667,Adalia bipunctata,Note,2020
51.0957368945, -114.1402639567,Adalia bipunctata,Note,2020
53.3637924194, -113.4274673462,Adalia bipunctata,Note,2020
53.3638191223, -113.4274215698,Adalia bipunctata,Note,2020
41.6456, -120.2183,Adalia bipunctata,Note,2020
51.14133263, -114.22039593,Adalia bipunctata,Note,2020
51.0486373204, -114.1244088113,Adalia bipunctata,Note,2020
51.132697936, -114.1487413465,Adalia bipunctata,Note,2020
53.5101788307, -113.4738201692,Adalia bipunctata,Note,2020
51.1067791087, -114.1750559293,Adalia bipunctata,Note,2020
51.0295457442, -114.179196556,Adalia bipunctata,Note,2020
51.1674753117, -114.0784154938,Adalia bipunctata,Note,2020
48.387262756, -89.2483781757,Adalia bipunctata,Note,2020
51.1039271457, -114.090205413,Adalia bipunctata,Note,2020
53.4205613905, -113.4685789153,Adalia bipunctata,Note,2020
49.78075833, -94.46286667,Adalia bipunctata,Note,2020
48.4355332373, -68.5167124495,Adalia bipunctata,Note,2020
50.44197, -104.62265833,Adalia bipunctata,Note,2020
51.03483333, -113.998955,Adalia bipunctata,Note,2020
41.1630583375, -111.967384412,Adalia bipunctata,Note,2020
49.1784440517, -66.3271950324,Adalia bipunctata,Note,2020
48.0079916667, -66.66873,Adalia bipunctata,Note,2020
51.0293702663, -114.0890422273,Adalia bipunctata,Note,2020
53.494125, -113.52380333,Adalia bipunctata,Note,2020
51.0761659218, -114.0850565415,Adalia bipunctata,Note,2020
50.4420510323, -104.6225814515,Adalia bipunctata,Note,2020
51.0611254, -114.1462452,Adalia bipunctata,Note,2020
53.3316666461, -131.9460257221,Adalia bipunctata,Note,2020
50.93966333, -113.98137,Adalia bipunctata,Note,2020
51.036516374, -114.1002608826,Adalia bipunctata,Note,2020
51.0360689722, -114.072219,Adalia bipunctata,Note,2020
51.1143, -114.19937833,Adalia bipunctata,Note,2020
50.44202833, -104.62275833,Adalia bipunctata,Note,2020
47.0679284851, -119.4922953501,Adalia bipunctata,Note,2020
47.68443055, -117.37575,Adalia bipunctata,Note,2020
48.7051222222, -119.4396944444,Adalia bipunctata,Note,2020
47.5872239178, -122.2374306625,Adalia bipunctata,Note,2020
47.6500052778, -122.3542555556,Adalia bipunctata,Note,2020
47.6674068127, -122.3119188632,Adalia bipunctata,Note,2020
47.3133801716, -119.5597152786,Adalia bipunctata,Note,2020
34.6183614874, -118.202940672,Adalia bipunctata,Note,2020
51.0975133744, -114.229619606,Adalia bipunctata,Note,2020
50.91299667, -113.96122833,Adalia bipunctata,Note,2020
48.375625, -89.2862638889,Adalia bipunctata,Note,2020
50.9155846055, -113.9716310754,Adalia bipunctata,Note,2020
50.44192833, -104.623,Adalia bipunctata,Note,2020
51.1065614863, -114.1749161896,Adalia bipunctata,Note,2020
51.1098022461, -114.1700439453,Adalia bipunctata,Note,2020
36.3847, -75.8287,Adalia bipunctata,Note,2020
39.4611968655, -104.7326958552,Adalia bipunctata,Note,2020
39.93853, -105.1270138333,Adalia bipunctata,Note,2020
35.0647555556, -106.5290444444,Adalia bipunctata,Note,2020
43.3230094851, -73.8429101935,Adalia bipunctata,Note,2020
39.5374399722, -119.81485,Adalia bipunctata,Note,2020
39.5382249722, -119.812905,Adalia bipunctata,Note,2020
40.126325, -116.47385333,Adalia bipunctata,Note,2020
39.51087167, -119.82717167,Adalia bipunctata,Note,2020
45.1850271179, -109.2476406881,Adalia bipunctata,Note,2020
39.5382440767, -119.8162400723,Adalia bipunctata,Note,2020
39.5393321093, -119.8131518438,Adalia bipunctata,Note,2020
39.5376240353, -119.8138488829,Adalia bipunctata,Note,2020
39.6378643176, -119.721104043,Adalia bipunctata,Note,2020
39.5382220987, -119.7663087398,Adalia bipunctata,Note,2020
39.5146780042, -119.8283504137,Adalia bipunctata,Note,2020
40.058094, -105.195154,Adalia bipunctata,Note,2020
43.5689722952, -116.1587461344,Adalia bipunctata,Note,2020
43.15432356, -115.66077406,Adalia bipunctata,Note,2020
42.5875, -114.3827777778,Adalia bipunctata,Note,2020
39.4783216667, -106.0446166667,Adalia bipunctata,Note,2020
40.6014777778, -111.8886583333,Adalia bipunctata,Note,2021
40.787075, -111.919495,Adalia bipunctata,Note,2021
41.614943, -122.502816,Adalia bipunctata,Note,2021
40.2587361111, -109.8878861111,Adalia bipunctata,Note,2021
46.5080861111, -87.6106361111,Adalia bipunctata,Note,2021
40.5951004028, -111.8761138916,Adalia bipunctata,Note,2021
31.6008125484, -96.5363706147,Adalia bipunctata,Note,2021
37.5635033426, -118.6720366667,Adalia bipunctata,Note,2021
37.5635533333, -118.6719933333,Adalia bipunctata,Note,2021
52.7761001587, -108.2832260132,Adalia bipunctata,Note,2021
52.3859633333, -113.8035283333,Adalia bipunctata,Note,2021
51.0361384997, -114.0725357997,Adalia bipunctata,Note,2021
51.1668909214, -114.3930894263,Adalia bipunctata,Note,2021
35.2002209408, -111.6514320241,Adalia bipunctata,Note,2021
39.6793139722, -104.8845869722,Adalia bipunctata,Note,2021
39.6697909722, -104.876052,Adalia bipunctata,Note,2021
39.6331944444, -104.9708333333,Adalia bipunctata,Note,2021
39.7318116667, -104.96135,Adalia bipunctata,Note,2021
40.0394166667, -105.0716138889,Adalia bipunctata,Note,2021
39.8888592824, -104.9323988253,Adalia bipunctata,Note,2021
39.6148999195, -104.9068320255,Adalia bipunctata,Note,2021
43.44476061, -116.61002524,Adalia bipunctata,Note,2021
43.589157106, -116.2170498179,Adalia bipunctata,Note,2021
38.846625, -104.7218783333,Adalia bipunctata,Note,2021
43.6076270958, -116.1999076093,Adalia bipunctata,Note,2021
43.6491778708, -116.2522752865,Adalia bipunctata,Note,2021
34.4760360718, -87.2965927124,Adalia bipunctata,Note,2021
48.4354125619, -68.5169178892,Adalia bipunctata,Note,2021
51.0433361111, -114.0196888889,Adalia bipunctata,Note,2021
51.0224533081, -114.1913986206,Adalia bipunctata,Note,2021
51.0441518, -114.1860647997,Adalia bipunctata,Note,2021
52.2441604662, -113.8238418102,Adalia bipunctata,Note,2021
49.6542604689, -112.8744130887,Adalia bipunctata,Note,2021
52.2821835721, -113.8463073224,Adalia bipunctata,Note,2021
52.9649643246, -113.3628978491,Adalia bipunctata,Note,2021
53.5334633333, -113.4227916667,Adalia bipunctata,Note,2021
